meldung_id#bereich_id#primaer
66#4#True
28#1#True
104#3#True
148#1#True
18#4#False
16#3#True
149#4#True
30#4#True
18#2#True
6#4#True
59#4#True
121#2#True
157#1#True
25#1#True
90#1#True
15#3#True
15#5#False
45#1#True
20#1#True
163#4#True
36#1#True
55#2#True
17#1#True
35#1#True
44#4#True
39#4#True
166#4#True
37#1#True
176#4#False
60#4#True
21#2#True
7#1#True
68#2#True
51#2#True
47#4#True
71#2#True
72#2#True
46#2#True
74#2#False
74#1#True
156#2#False
77#4#True
78#1#True
19#2#True
82#1#True
86#2#True
98#5#False
97#2#True
88#5#True
95#1#True
96#2#False
92#1#True
96#1#True
108#5#True
99#2#True
99#1#False
126#1#True
137#2#True
101#1#True
103#1#True
102#4#True
76#4#True
110#1#True
107#2#True
256#1#True
156#3#True
117#4#False
117#1#False
117#2#True
118#1#True
119#3#False
119#2#False
119#4#False
119#1#True
119#5#True
89#2#True
115#3#False
115#5#True
113#1#True
928#4#True
73#1#False
73#2#True
87#1#True
98#1#True
105#1#True
120#2#True
120#1#False
159#1#True
360#3#True
211#2#False
182#4#False
182#3#True
176#2#True
129#2#True
144#1#True
194#1#True
198#3#True
204#1#True
226#2#True
207#1#True
211#3#False
211#5#False
189#1#True
197#2#True
195#2#False
195#1#True
190#1#True
211#1#True
284#2#True
226#4#False
214#2#True
215#2#True
187#2#True
218#2#False
218#1#True
228#5#True
268#2#True
232#4#True
271#1#True
269#1#True
270#3#True
314#1#True
346#2#True
274#4#True
303#1#True
569#1#True
292#1#True
259#4#False
251#1#True
259#2#True
282#3#False
295#4#False
249#1#True
253#1#True
282#4#True
310#4#False
310#2#True
255#2#True
261#1#False
261#2#True
281#1#True
293#1#True
247#2#True
295#2#True
308#2#True
298#2#True
272#4#True
571#4#True
305#1#True
250#1#False
250#2#True
342#4#True
311#4#True
302#2#True
530#1#True
334#2#True
313#2#True
339#2#True
335#4#False
336#2#True
335#2#True
338#5#False
338#2#True
333#2#True
344#5#True
586#2#True
560#2#True
347#1#True
297#2#True
349#3#True
361#4#True
300#2#True
362#3#True
369#4#True
364#4#True
382#4#True
447#2#True
57#2#True
371#1#True
315#2#True
466#2#True
316#4#False
316#1#False
316#2#True
506#1#True
321#4#False
321#2#True
450#3#True
411#3#True
410#1#True
413#4#True
515#1#True
514#1#True
517#4#True
516#2#True
636#2#True
523#1#True
523#2#False
524#1#False
524#4#False
524#2#True
533#4#False
533#2#True
534#4#False
587#3#True
534#2#True
584#3#True
550#2#True
575#3#True
529#3#True
64#1#True
609#1#True
556#2#True
531#1#True
601#1#True
644#1#True
536#1#True
512#4#True
603#1#False
502#1#True
528#1#True
503#1#True
541#2#True
597#2#True
615#1#True
591#2#True
624#1#True
622#2#True
622#4#False
853#4#False
596#1#True
672#1#True
727#2#True
610#1#True
605#2#True
593#3#True
603#3#True
754#2#True
755#5#True
765#1#False
648#4#False
648#5#True
728#2#True
662#2#False
662#4#True
721#2#True
742#2#True
638#2#True
751#4#True
767#4#True
790#4#True
896#1#True
694#1#True
752#1#True
756#4#True
757#2#True
736#4#True
760#1#True
762#3#True
766#1#True
908#4#True
908#2#False
765#4#False
765#2#True
733#2#True
909#4#True
777#1#True
774#1#True
907#2#True
798#4#False
798#2#True
929#2#False
775#2#True
753#1#True
706#1#True
715#1#True
745#2#True
811#1#True
824#2#True
929#3#True
879#1#True
940#1#True
818#2#True
897#1#True
913#1#True
832#2#True
919#1#True
835#2#True
828#1#True
869#1#False
840#1#True
621#4#False
621#5#True
621#2#False
853#2#True
869#2#True
62#2#True
3#1#True
127#2#True
124#2#False
124#1#True
179#2#True
185#3#False
196#4#True
193#1#True
185#4#False
151#4#True
186#1#False
294#1#True
186#5#False
186#4#False
186#2#True
185#2#True
264#2#False
264#4#False
264#1#True
287#1#True
385#4#True
312#4#True
376#1#True
145#3#True
594#5#True
539#3#True
420#1#True
419#5#False
419#4#False
419#1#False
419#2#True
437#4#True
427#1#True
421#4#True
374#4#True
470#4#True
543#2#True
598#3#True
568#2#False
568#1#True
546#4#True
580#2#True
707#1#True
606#2#False
606#1#True
602#4#False
602#2#True
675#5#True
657#2#True
639#4#True
630#4#True
698#4#True
668#3#True
692#3#True
692#1#False
764#2#True
719#1#True
730#1#True
723#1#True
747#2#False
747#4#True
748#2#False
748#4#True
717#3#True
242#1#True
809#2#True
772#2#True
799#1#True
809#4#False
782#2#True
801#1#True
849#2#True
839#4#True
882#4#True
860#3#True
924#4#True
857#1#True
880#1#True
820#2#True
847#1#True
785#1#True
812#2#True
792#2#True
843#4#True
945#2#True
946#2#True
959#2#True
949#1#True
960#1#True
886#1#True
825#4#False
963#4#True
813#4#False
816#1#True
813#2#True
825#2#True
965#4#True
804#3#True
844#3#True
724#1#True
786#4#True
815#2#True
807#4#True
808#4#True
901#2#True
906#4#True
881#4#False
881#1#False
881#2#True
795#1#True
4#4#True
27#1#True
43#4#True
40#1#True
170#2#True
173#1#True
56#2#False
56#3#True
11#1#True
23#1#True
174#1#True
209#2#False
14#2#True
58#2#True
61#1#True
81#2#True
209#4#True
217#1#True
351#2#True
221#1#True
304#5#False
106#1#True
279#1#True
304#3#False
304#2#True
325#2#True
366#2#True
223#1#True
332#1#True
343#4#True
365#4#True
348#1#True
367#4#True
390#2#True
391#2#True
412#4#True
326#2#True
491#2#True
395#1#True
400#1#True
402#1#True
834#1#True
430#2#True
588#4#True
553#1#True
540#1#True
557#1#True
948#1#True
576#2#True
784#1#True
875#1#True
683#1#True
681#1#True
637#4#False
637#2#True
656#2#True
740#2#False
740#3#True
791#4#True
877#2#True
935#1#True
836#2#True
29#2#True
53#2#True
24#1#True
191#1#True
80#4#True
54#4#True
487#1#True
122#4#True
152#4#False
152#5#True
155#1#True
210#4#True
184#4#True
172#4#True
867#4#True
216#3#True
482#1#True
309#4#True
254#1#True
276#4#True
439#1#True
388#2#True
468#2#True
403#1#True
554#2#True
498#3#True
448#4#True
451#4#True
497#1#True
552#4#False
490#2#True
479#2#True
552#2#True
558#1#True
181#4#False
181#1#False
181#3#False
181#2#True
612#3#True
263#4#False
263#2#True
341#1#True
445#4#False
445#2#True
578#1#True
582#1#True
634#5#True
627#4#False
627#1#True
262#3#True
262#4#False
592#4#True
577#1#True
670#1#True
667#2#True
664#1#True
663#2#False
663#3#True
671#2#True
676#1#True
646#4#True
635#4#True
746#4#True
109#4#True
833#2#True
895#1#True
950#1#True
854#1#True
866#5#True
923#1#True
266#2#True
951#1#True
967#2#True
79#1#True
49#2#True
42#1#True
9#1#True
50#1#True
22#1#True
38#4#True
130#2#True
5#1#True
31#3#False
31#1#True
585#3#True
32#4#False
93#4#True
32#2#True
32#3#False
41#4#False
41#1#False
41#2#True
8#2#True
375#4#True
13#1#True
140#2#True
83#1#True
205#1#True
245#1#True
246#2#True
289#4#False
289#2#True
318#4#True
350#2#True
368#1#False
368#4#True
383#4#True
320#1#True
359#2#True
620#2#True
626#1#True
418#3#True
555#1#True
734#1#True
429#2#True
921#2#True
618#2#True
604#2#True
607#2#True
611#4#True
616#3#True
651#2#True
738#4#True
665#3#True
686#3#True
685#1#True
763#1#True
826#1#True
916#2#True
900#4#True
714#2#True
739#4#False
739#5#True
892#1#True
937#5#True
859#1#True
957#1#True
70#1#True
1#4#False
84#1#True
100#2#True
69#4#True
1#1#False
1#5#True
69#2#False
114#4#True
67#3#True
67#2#False
75#1#True
139#1#False
139#2#True
171#4#True
283#2#True
178#2#True
131#1#True
192#4#True
244#1#True
275#4#False
202#4#True
275#1#True
260#1#True
258#2#False
258#5#False
258#1#True
456#1#True
340#1#True
353#4#False
392#4#False
358#1#True
392#2#True
354#4#False
354#1#True
393#1#True
353#2#True
705#1#True
415#2#False
415#3#True
425#1#False
425#2#True
426#2#True
431#1#True
394#2#True
702#1#True
461#3#False
433#4#True
461#2#True
520#1#True
625#1#True
164#1#True
138#4#False
138#2#True
273#2#False
273#4#True
345#2#True
567#4#True
572#1#True
505#1#True
513#1#True
561#2#False
561#1#True
532#4#False
532#2#True
542#2#True
548#4#True
768#2#True
701#4#False
701#2#True
673#1#True
677#4#True
679#1#True
689#5#True
684#5#True
845#2#True
693#2#False
693#3#True
700#1#False
700#2#True
888#1#True
771#4#True
887#1#False
887#2#True
878#1#True
864#1#True
787#3#True
904#1#True
931#2#True
898#2#True
222#1#True
238#5#True
243#2#True
658#2#True
288#5#False
288#3#True
301#2#True
387#4#True
299#4#True
405#1#True
317#2#True
327#5#True
545#1#True
330#3#True
416#2#True
478#4#True
537#4#False
508#2#True
486#1#True
495#1#True
500#4#True
537#2#True
518#5#True
562#4#True
600#2#True
527#2#True
519#2#True
599#4#True
641#2#True
704#2#True
631#2#True
709#1#True
645#2#True
758#1#True
590#1#True
720#2#True
654#4#True
674#2#True
735#2#True
722#2#True
749#2#True
749#4#False
750#4#False
750#2#True
759#2#True
789#1#True
778#2#True
797#3#True
800#1#True
810#2#True
956#1#True
862#1#True
838#2#False
838#1#True
827#1#True
85#2#True
111#4#True
565#1#True
141#2#True
141#1#False
141#4#False
141#5#False
142#1#False
142#2#False
142#4#True
563#1#True
146#1#True
150#1#True
158#1#True
161#3#True
162#4#True
617#4#True
167#5#True
169#4#False
188#1#True
183#2#True
199#2#True
212#3#True
143#1#True
123#1#True
128#3#True
134#3#True
175#1#True
132#1#True
169#2#False
169#5#False
177#2#False
177#4#True
160#1#True
133#1#False
133#2#True
153#4#True
589#1#True
499#4#True
510#4#True
566#2#True
169#1#True
200#4#True
201#2#True
201#1#False
208#1#True
180#1#False
180#2#True
212#2#False
219#3#True
831#2#True
225#3#False
224#1#True
225#2#True
237#3#True
248#1#True
234#1#True
280#1#True
319#2#True
239#1#True
236#2#True
241#2#True
206#1#True
278#1#True
372#1#True
240#2#True
252#2#True
257#5#True
551#1#True
384#4#False
386#2#False
386#4#True
381#2#False
363#4#True
373#3#True
265#4#True
267#1#True
855#2#False
154#1#True
381#4#True
378#4#True
